Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Derinlik,xM,MD,ML,Mw,Ms,Mb,Tip,Yer,Kayıp,Hasarlı Bina
19680229114642,1968.02.29,11:46:42,39.5,26,33,4.8,4.6,0,4.8,4.5,4.5,Ke,G�LPINAR A�IKLARI-�ANAKKALE (EGE DENIZI),0,0
19741201120957,1974.12.01,12:09:58,38.01,38.24,36,4.8,4.6,4.3,4.8,4.5,4.5,Ke,CELIKHAN (ADIYAMAN) [South 2.6 km],0,0
19731114093357,1973.11.14,9:33:58,35.29,27.74,42,4.8,4.6,4.3,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19710513083023,1971.05.13,8:30:24,37.59,30.06,13,4.8,4.6,4.3,4.8,4.5,4.5,Ke,HACILAR- (BURDUR) [North West 3.1 km],0,0
19710512190227,1971.05.12,19:02:27,37.49,29.7,40,4.8,4.6,4.3,4.8,4.5,4.5,Ke,NIYAZLAR-YESILOVA (BURDUR) [North West 3.3 km],0,0
19670725123928,1967.07.25,12:39:28,37.9,28.7,101,4.8,4.6,4.3,4.8,4.5,4.5,Ke,BUCAKKOY-KUYUCAK (AYDIN) [South East 0.5 km],0,0
19670722180854,1967.07.22,18:08:54,40.7,30.8,10,4.8,4.3,4.3,4.8,4.2,4.7,Ke,BAKACAK-HENDEK (SAKARYA) [South West 0.5 km],0,0
19711005185309,1971.10.05,18:53:10,38.93,29.61,30,4.8,4.6,4.4,4.8,4.5,4.5,Ke,KARACAHISAR-BANAZ (USAK) [North West 4.2 km],0,0
19700411083638,1970.04.11,8:36:38,39.1,28.8,49,4.8,4.6,4.4,4.8,4.6,4.7,Ke,AHMETLI-SIMAV (K�TAHYA) [South West 3.2 km],0,0
19700329020527,1970.03.29,2:05:28,39.29,29.18,38,4.8,4.7,4.4,4.8,4.6,4.5,Ke,YENICE-EMET (K�TAHYA) [South 2.0 km],0,0
19690711014526,1969.07.11,1:45:26,35.32,28.1,40,4.8,4.6,4.4,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19681111235307,1968.11.11,23:53:07,36.61,27.1,33,4.8,4.6,4.4,4.8,4.5,4.5,Ke,ONIKI ADALAR (AKDENIZ),0,0
19671109144845,1967.11.09,14:48:45,35.32,27.62,41,4.8,4.7,4.4,4.8,4.6,4.7,Ke,AKDENIZ,0,0
20200326053915,2020.03.26,5:39:15,38.1032,44.7925,8.7,4.8,0,4.5,4.8,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI,0,0
20190320063819,2019.03.20,6:38:19,37.4742,29.4165,6.9,4.8,0,4.5,4.8,0,0,Ke,UCARI-ACIPAYAM (DENIZLI) [North West 1.0 km],0,0
20161123121434,2016.11.23,12:14:35,38.4965,43.9057,5,4.8,0,4.5,4.8,0,0,Ke,HAZINE-OZALP (VAN) [ 3.09 km],0,0
19720331203201,1972.03.31,20:32:01,36.62,27.09,18,4.8,4.6,4.5,4.8,4.5,4.5,Ke,ONIKI ADALAR (AKDENIZ),0,0
19710905121958,1971.09.05,12:19:59,37.24,30.19,24,4.8,4.6,4.5,4.8,4.5,4.5,Ke,YELTEN-KORKUTELI (ANTALYA) [North West 3.7 km],0,0
19710703040555,1971.07.03,4:05:55,35.15,27.89,40,4.8,4.7,4.5,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19710523051908,1971.05.23,5:19:08,37.61,30.12,6,4.8,4.6,4.5,4.8,4.5,4.5,Ke,YASSIGUME- (BURDUR) [North West 1.2 km],0,0
19710201011225,1971.02.01,1:12:26,37.13,30.28,30,4.8,4.6,4.5,4.8,4.5,4.5,Ke,KUCUKKOY-KORKUTELI (ANTALYA) [North West 1.5 km],0,0
19700620060427,1970.06.20,6:04:27,38.85,29.87,47,4.8,4.6,4.5,4.8,4.5,4.5,Ke,HALACLAR-BANAZ (USAK) [North West 0.5 km],0,0
19700330064624,1970.03.30,6:46:25,39.09,29.03,23,4.8,4.6,4.5,4.8,4.5,4.5,Ke,GOKCELER-SIMAV (K�TAHYA) [South 1.1 km],0,0
19700329144026,1970.03.29,14:40:27,38.73,28,47,4.8,4.6,4.5,4.8,4.5,4.5,Ke,TASKUYUCAK-GOLMARMARA (MANISA) [North West 2.6 km],0,0
19691115025437,1969.11.15,2:54:37,37.78,29.91,6,4.8,4.7,4.5,4.8,4.6,4.7,Ke,IGDIR-YESILOVA (BURDUR) [North West 1.7 km],0,0
19690506221920,1969.05.06,22:19:20,35.19,27.81,48,4.8,4.6,4.5,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19681010051626,1968.10.10,5:16:26,36.5,29.2,33,4.8,4.7,4.5,4.8,4.7,4.5,Ke,KARAAGAC-FETHIYE (MUGLA) [North East 5.3 km],0,0
19671011074845,1967.10.11,7:48:45,36.07,27.12,34,4.8,4.6,4.5,4.8,4.5,4.7,Ke,AKDENIZ,0,0
20230216111623,2023.02.16,11:16:23,35.962,35.8687,14.8,4.8,0,4.6,4.8,0,0,Ke,DENIZGOREN-YAYLADAGI (HATAY) [North West 7.1 km],0,0
20230206162808,2023.02.06,16:28:09,37.3382,36.8552,4.9,4.8,0,4.6,4.8,0,0,Ke,CECELI-TURKOGLU (KAHRAMANMARAS) [South East 4.6 km],0,0
20230206025508,2023.02.06,2:55:08,37.3553,37.0323,1.8,4.8,0,4.6,4.8,0,0,Ke,DEMIRCILER-PAZARCIK (KAHRAMANMARAS) [South East 0.7 km],0,0
20210731195755,2021.07.31,19:57:55,36.3617,27.0272,9.1,4.8,0,4.6,4.8,0,0,Ke,AKDENIZ,0,0
20200908104406,2020.09.08,10:44:07,38.167,38.7062,2.7,4.8,0,4.6,4.8,0,0,Ke,YAZICA-PUTURGE (MALATYA) [North West 1.0 km],0,0
20200214160215,2020.02.14,16:02:15,35.7315,26.863,5.4,4.8,0,4.6,4.8,0,0,Ke,AKDENIZ,0,0
19740623210613,1974.06.23,21:06:14,38.75,39.17,75,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KORPE- (ELAZIG) [East 3.2 km],0,0
19721215175543,1972.12.15,17:55:43,35.15,27.22,30,4.8,4.6,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19721004061425,1972.10.04,6:14:26,39.14,29.44,34,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YUNUSLAR-GEDIZ (K�TAHYA) [North West 4.1 km],0,0
19720803213925,1972.08.03,21:39:26,37.85,32.81,34,4.8,4.6,4.6,4.8,4.5,4.5,Ke,BAKIRTOLU-KARATAY (KONYA) [North 6.3 km],0,0
19720310221317,1972.03.10,22:13:18,36.55,26.98,150,4.8,4.6,4.6,4.8,4.6,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19710807170724,1971.08.07,17:07:25,38.87,29.91,20,4.8,4.4,4.6,4.8,4.6,4.5,Ke,HALACLAR-BANAZ (USAK) [North East 3.8 km],0,0
19710717214523,1971.07.17,21:45:23,38.72,40.28,25,4.8,4.6,4.6,4.8,4.5,4.5,Ke,DOGANLI-GENC (BINGOL) [North 1.1 km],0,0
19710701231503,1971.07.01,23:15:03,37.17,36.91,37,4.8,4.6,4.6,4.8,4.5,4.5,Ke,SAKCAGOZE-NURDAGI (GAZIANTEP) [South West 1.4 km],0,0
19710629111341,1971.06.29,11:13:41,37.33,36.72,12,4.8,4.6,4.6,4.8,4.5,4.5,Ke,IMALI-TURKOGLU (KAHRAMANMARAS) [South West 2.0 km],0,0
19710515213000,1971.05.15,21:30:00,37.62,29.88,14,4.8,4.6,4.6,4.8,4.5,4.5,Ke,BUYUKYAKA-YESILOVA (BURDUR) [South West 4.2 km],0,0
19710515143412,1971.05.15,14:34:12,37.54,29.77,28,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KARAATLI-YESILOVA (BURDUR) [North West 2.5 km],0,0
19710515073637,1971.05.15,7:36:37,37.61,29.96,34,4.8,4.6,4.6,4.8,4.5,4.5,Ke,YARISLI-YESILOVA (BURDUR) [North East 2.3 km],0,0
19710514225108,1971.05.14,22:51:08,37.47,29.55,8,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KARAKOY-YESILOVA (BURDUR) [North East 0.3 km],0,0
19710513110414,1971.05.13,11:04:14,37.51,29.83,33,4.8,4.6,4.6,4.8,4.5,4.5,Ke,BAYIRBASI-YESILOVA (BURDUR) [East 1.9 km],0,0
19710318160802,1971.03.18,16:08:02,36.32,26.98,141,4.8,4.6,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19710225044654,1971.02.25,4:46:55,37.06,29.09,9,4.8,4.6,4.6,4.8,4.5,4.5,Ke,YOLCATI-ACIPAYAM (DENIZLI) [South West 3.1 km],0,0
19710224021441,1971.02.24,2:14:42,37.05,29,12,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KARACAM-KOYCEGIZ (MUGLA) [North West 3.5 km],0,0
19700710132959,1970.07.10,13:30:00,40.99,35.91,37,4.8,4.6,4.6,4.8,4.5,4.5,Ke,SALUR-LADIK (SAMSUN) [South East 0.9 km],0,0
19700510160759,1970.05.10,16:07:59,39,29.1,33,4.8,4.6,4.6,4.8,4.6,4.7,Ke,PAZARLAR (K�TAHYA) [North West 2.1 km],0,0
19700424143220,1970.04.24,14:32:20,36.75,28.66,34,4.8,4.7,4.6,4.8,4.6,4.7,Ke,MERGENLI-ORTACA (MUGLA) [South West 3.7 km],0,0
19700421073658,1970.04.21,7:36:58,39.08,29.9,25,4.8,4.6,4.6,4.8,4.5,4.7,Ke,ALINCIK-ALTINTAS (K�TAHYA) [North East 3.7 km],0,0
19700420022326,1970.04.20,2:23:27,38.98,30.09,35,4.8,4.6,4.6,4.8,4.5,4.5,Ke,MECIDIYE-ALTINTAS (K�TAHYA) [East 1.2 km],0,0
19700409092316,1970.04.09,9:23:16,39.4,27.9,15,4.8,4.6,4.6,4.8,4.6,4.7,Ke,DEDEBURNU- (BALIKESIR) [North West 2.9 km],0,0
19700331115759,1970.03.31,11:58:00,38.89,29.73,41,4.8,4.7,4.6,4.8,4.6,4.7,Ke,GURLEK-BANAZ (USAK) [North East 7.8 km],0,0
19700329143719,1970.03.29,14:37:20,38.74,27.83,56,4.8,4.8,4.6,4.8,4.8,4.5,Ke,TIYENLI-GOLMARMARA (MANISA) [North West 0.4 km],0,0
19700329035540,1970.03.29,3:55:41,39.36,29.51,38,4.8,4.6,4.6,4.8,4.6,4.7,Ke,CAKILLI-TAVSANLI (K�TAHYA) [South East 3.2 km],0,0
19700217161652,1970.02.17,16:16:53,38.66,43.41,41,4.8,4.6,4.6,4.8,4.5,4.7,Ke,KOLSATAN- (VAN) [North West 2.9 km],0,0
19700217025956,1970.02.17,2:59:57,38.65,43.36,47,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YENIKOSK- (VAN) [South East 1.4 km],0,0
19690503160759,1969.05.03,16:07:59,39,28.6,25,4.8,4.7,4.6,4.8,4.6,4.7,Ke,IMRENLER-DEMIRCI (MANISA) [South West 2.1 km],0,0
19681209202217,1968.12.09,20:22:18,36.52,27.12,44,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19680919202225,1968.09.19,20:22:25,35.17,31.1,23,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19680804181838,1968.08.04,18:18:38,35.36,27.77,42,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19680712134241,1968.07.12,13:42:41,39.1,41.5,39,4.8,4.7,4.6,4.8,4.6,4.7,Ke,TEPEKOY-VARTO (MUS) [North West 1.3 km],0,0
19680328171220,1968.03.28,17:12:20,40.5,31.34,6,4.8,4.6,4.6,4.8,4.5,4.5,Ke,DEDELER-MUDURNU (BOLU) [South East 2.4 km],0,0
19670905083102,1967.09.05,8:31:02,36.72,29.33,24,4.8,4.7,4.6,4.8,4.6,4.5,Ke,ORTAKOY-FETHIYE (MUGLA) [South West 3.0 km],0,0
19670826141802,1967.08.26,14:18:03,37.59,30.44,49,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KARTALPINAR- (BURDUR) [West 0.6 km],0,0
19670730185846,1967.07.30,18:58:46,40.75,30.46,27,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KUCUKESENCE-ERENLER (SAKARYA) [South West 3.7 km],0,0
19670723040339,1967.07.23,4:03:40,40.61,30.35,21,4.8,4.6,4.6,4.8,4.5,4.5,Ke,FINDIKSUYU-GEYVE (SAKARYA) [North West 1.3 km],0,0
19670722212741,1967.07.22,21:27:41,41,30.45,49,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KONUKLU-FERIZLI (SAKARYA) [North West 0.6 km],0,0
19670629082247,1967.06.29,8:22:47,41.6,43.93,20,4.8,4.7,4.6,4.8,4.6,4.7,Ke,G�RCISTAN,0,0
19670622121853,1967.06.22,12:18:53,40.83,33.6,13,4.8,4.6,4.6,4.8,4.6,4.7,Ke,KIYISIN-ILGAZ (�ANKIRI) [West 0.5 km],0,0
19670613125407,1967.06.13,12:54:07,39.03,31.14,2,4.8,4.7,4.6,4.8,4.6,4.5,Ke,EMIRDAG (AFYONKARAHISAR) [North West 1.4 km],0,0
19661226042001,1966.12.26,4:20:01,38.85,40.9,28,4.8,4.6,4.6,4.8,4.5,4.7,Ke,GELINTEPE-SOLHAN (BINGOL) [West 1.9 km],0,0
19661225195144,1966.12.25,19:51:44,35.18,28.2,61,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19661103131753,1966.11.03,13:17:53,38.97,31.1,9,4.8,4.7,4.6,4.8,4.6,4.7,Ke,BASKONAK-EMIRDAG (AFYONKARAHISAR) [South West 0.7 km],0,0
19661006074850,1966.10.06,7:48:51,39.1,41.75,46,4.8,4.7,4.6,4.8,4.6,4.5,Ke,KARAPINAR-VARTO (MUS) [North East 1.5 km],0,0
19660913202351,1966.09.13,20:23:51,39.17,40.85,46,4.8,4.7,4.6,4.8,4.6,4.5,Ke,DEVECIK-KARLIOVA (BINGOL) [North West 1.0 km],0,0
19660821022510,1966.08.21,2:25:10,39.08,41.5,69,4.8,4.6,4.6,4.8,4.6,4.7,Ke,TEPEKOY-VARTO (MUS) [South West 1.1 km],0,0
19660820151734,1966.08.20,15:17:35,39.31,40.51,34,4.8,4.7,4.6,4.8,4.6,4.5,Ke,AYSAKLI-ADAKLI (BINGOL) [East 4.8 km],0,0
19660712000410,1966.07.12,0:04:10,39.25,41.62,40,4.8,4.6,4.6,4.8,4.5,4.5,Ke,ALIKIRI-HINIS (ERZURUM) [South East 2.4 km],0,0
19660602225128,1966.06.02,22:51:28,38.5,27.23,30,4.8,4.6,4.6,4.8,4.5,4.5,Ke,EGRIDERE-BORNOVA (IZMIR) [East 1.3 km],0,0
19660515101108,1966.05.15,10:11:08,35.17,27.16,34,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19660411064346,1966.04.11,6:43:46,35.61,27.08,33,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19660208131622,1966.02.08,13:16:22,36.23,28.11,79,4.8,4.7,4.6,4.8,4.6,4.7,Ke,RODOS ADASI (AKDENIZ),0,0
19651202064555,1965.12.02,6:45:55,37.61,29.32,38,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AYAZ-SERINHISAR (DENIZLI) [North West 4.2 km],0,0
19651127110251,1965.11.27,11:02:51,35.52,29.25,37,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19650831055703,1965.08.31,5:57:04,39.3,41.2,33,4.8,4.6,4.6,4.8,4.5,4.5,Ke,KARTALDERE-VARTO (MUS) [North West 1.1 km],0,0
19650617025825,1965.06.17,2:58:25,37.77,29.36,37,4.8,4.6,4.6,4.8,4.5,4.7,Ke,KIZILYER-HONAZ (DENIZLI) [South East 3.0 km],0,0
19650617001902,1965.06.17,0:19:03,37.6,28.8,33,4.8,4.6,4.6,4.8,4.6,4.7,Ke,DENIZOLUGU-TAVAS (DENIZLI) [South West 1.1 km],0,0
19650409210803,1965.04.09,21:08:03,36.8,26.5,33,4.8,4.6,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19650303013718,1965.03.03,1:37:18,38.27,28.47,42,4.8,4.6,4.6,4.8,4.5,4.5,Ke,BAHCEARASI-KIRAZ (IZMIR) [North East 4.3 km],0,0
19641215210315,1964.12.15,21:03:16,40.02,28.79,26,4.8,4.6,4.6,4.8,4.5,4.7,Ke,CINARCIK-ORHANELI (BURSA) [South 2.6 km],0,0
19641215173146,1964.12.15,17:31:47,36.46,34.8,41,4.8,4.6,4.6,4.8,4.5,4.5,Ke,AKDENIZ,0,0
19641117225049,1964.11.17,22:50:49,36.81,35.33,4,4.8,4.7,4.6,4.8,4.6,4.5,Ke,YUZBASI-KARATAS (ADANA) [North 9.5 km],0,0
19640821164902,1964.08.21,16:49:02,40,40.9,20,4.8,4.6,4.6,4.8,4.5,4.5,Ke,BASCAKMAK-AZIZIYE (ERZURUM) [South East 1.5 km],0,0
19640716174001,1964.07.16,17:40:02,36.14,30.78,72,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19640625001151,1964.06.25,0:11:52,39.13,43.19,42,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YETISEN-ERCIS (VAN) [North West 0.3 km],0,0
19640619005024,1964.06.19,0:50:25,40.74,32.83,33,4.8,4.7,4.6,4.8,4.6,4.7,Ke,DAGCUKUROREN-CERKES (�ANKIRI) [North West 1.2 km],0,0
19640612074621,1964.06.12,7:46:21,37.34,29.93,5,4.8,4.7,4.6,4.8,4.6,4.5,Ke,KAYALIKOY-KARAMANLI (BURDUR) [North 3.5 km],0,0
19610223032318,1961.02.23,3:23:18,35.1,27.2,25,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19600726123623,1960.07.26,12:36:23,40.56,37.25,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,HATIPLI-BASCIFTLIK (TOKAT) [North East 2.7 km],0,0
19600502183736,1960.05.02,18:37:37,36.95,26.83,20,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ONIKI ADALAR (AKDENIZ),0,0
19600412042245,1960.04.12,4:22:46,37.69,27.7,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,CALLI-KOCARLI (AYDIN) [North East 2.2 km],0,0
19600126131321,1960.01.26,13:13:21,36.89,28.61,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,SULTANIYE-KOYCEGIZ (MUGLA) [North East 2.3 km],0,0
19591209165357,1959.12.09,16:53:57,38.09,39,60,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ESENCIK-PUTURGE (MALATYA) [South West 0.9 km],0,0
19590419085924,1959.04.19,8:59:25,39.63,42.3,50,4.8,4.7,4.6,4.8,4.6,4.7,Ke,HASANOVA-KARAYAZI (ERZURUM) [West 0.7 km],0,0
19590402043428,1959.04.02,4:34:29,40.5,29.41,20,4.8,4.7,4.6,4.8,4.6,4.7,Ke,UREGIL-ORHANGAZI (BURSA) [South 2.7 km],0,0
19580903025838,1958.09.03,2:58:38,38.27,28.19,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,VELILER-KIRAZ (IZMIR) [North West 0.9 km],0,0
19580531093120,1958.05.31,9:31:20,41.39,44.29,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AZERBAYCAN,0,0
19580521101301,1958.05.21,10:13:01,40.65,33.36,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,CUKUROREN-KORGUN (�ANKIRI) [South West 3.6 km],0,0
19570527082424,1957.05.27,8:24:25,41.13,30.65,70,4.8,4.7,4.6,4.8,4.6,4.7,Ke,IHSANIYE-KARASU (SAKARYA) [North East 1.5 km],0,0
19560828012951,1956.08.28,1:29:51,41.08,29.93,80,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AVDAN-KANDIRA (KOCAELI) [North West 1.4 km],0,0
19560714190107,1956.07.14,19:01:07,40.32,30.9,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,DEDELER-GOYNUK (BOLU) [North East 0.6 km],0,0
19560710015941,1956.07.10,1:59:41,36.72,26.52,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19560709051416,1956.07.09,5:14:16,36.46,26,60,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19560622004653,1956.06.22,0:46:54,38.48,31.94,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,TEKELER-ILGIN (KONYA) [North East 3.8 km],0,0
19550626211235,1955.06.26,21:12:35,41.11,33.33,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,SARIHACI-ARAC (KASTAMONU) [North West 4.2 km],0,0
19541026103428,1954.10.26,10:34:29,40.56,27.52,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,EKINLIK-MARMARA (BALIKESIR) [North East 3.2 km],0,0
19541024004436,1954.10.24,0:44:36,40,40,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KUCUKOTLUKBELI-OTLUKBELI (ERZINCAN) [South East 2.8 km],0,0
19540605195600,1954.06.05,19:56:00,39.8,41.3,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,PALANDOKEN (ERZURUM) [South East 10.7 km],0,0
19540327141346,1954.03.27,14:13:46,38.8,41.5,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KARAKOPRU- (MUS) [North East 0.5 km],0,0
19531220175618,1953.12.20,17:56:18,36.5,26.7,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19531215182511,1953.12.15,18:25:11,39,41.5,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,DILIMLI- (MUS) [North East 0.7 km],0,0
19531215164027,1953.12.15,16:40:27,39.61,41.08,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,BUDAKLAR-CAT (ERZURUM) [South 2.6 km],0,0
19531205201426,1953.12.05,20:14:26,36.5,26.8,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19530318203455,1953.03.18,20:34:56,40.02,27.83,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ISIKLAR-MANYAS (BALIKESIR) [North West 1.5 km],0,0
19520930025044,1952.09.30,2:50:44,38.91,44.09,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YUKARIYORGANLI-OZALP (VAN) [North West 0.6 km],0,0
19520915192900,1952.09.15,19:29:00,37.6,27.6,32,4.8,4.7,4.6,4.8,4.6,4.7,Ke,CAVDAR-SOKE (AYDIN) [West 3.5 km],0,0
19520404113620,1952.04.04,11:36:21,41.2,43.89,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AZERBAYCAN,0,0
19520126025000,1952.01.26,2:50:00,39.1,26.9,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KIZILCUKUR-DIKILI (IZMIR) [South West 1.8 km],0,0
19510808084041,1951.08.08,8:40:41,35.95,31.15,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19510303214124,1951.03.03,21:41:25,41.96,44.48,20,4.8,4.7,4.6,4.8,4.6,4.7,Ke,G�RCISTAN,0,0
19481012125726,1948.10.12,12:57:26,38.5,41.5,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KALEYOLU-SASON (BATMAN) [North East 4.8 km],0,0
19480519175215,1948.05.19,17:52:15,39.43,41.31,20,4.8,4.7,4.6,4.8,4.6,4.7,Ke,HAMZALAR-TEKMAN (ERZURUM) [South East 5.6 km],0,0
19480211180336,1948.02.11,18:03:36,35.5,27.2,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19471207192309,1947.12.07,19:23:10,39.93,42.62,60,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KAYALIBOGAZ-SARIKAMIS (KARS) [South East 4.3 km],0,0
19451129120301,1945.11.29,12:03:01,41.89,38.12,40,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KARADENIZ,0,0
19411014000000,1941.10.14,0:00:00,37.2,28.4,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ORTAKOY- (MUGLA) [North West 2.9 km],0,0
19410420222313,1941.04.20,22:23:13,37.35,35.74,100,4.8,4.7,4.6,4.8,4.6,4.7,Ke,DIKILITAS-KOZAN (ADANA) [South East 2.5 km],0,0
19410209092819,1941.02.09,9:28:19,40.13,28.27,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,GONU-KARACABEY (BURSA) [North West 2.0 km],0,0
19400613110200,1940.06.13,11:02:00,41.34,30.17,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AGVA A�IKLARI-ISTANBUL (KARADENIZ),0,0
19400607194928,1940.06.07,19:49:28,40.06,37.82,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,BUYUKGUNEY-ZARA (SIVAS) [North West 2.1 km],0,0
19380427104027,1938.04.27,10:40:27,39.89,34.1,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YUKARIIHSANGAZILI-YERKOY (YOZGAT) [North East 1.3 km],0,0
19370307191045,1937.03.07,19:10:45,38.4,43.7,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ONGUN-GURPINAR (VAN) [South East 4.0 km],0,0
19370107204742,1937.01.07,20:47:42,40.13,44.43,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,T�RKIYE-ERMENISTAN SINIR B�LGESI,0,0
19360921130937,1936.09.21,13:09:38,41.28,33.82,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,ASAGIYUVA- (KASTAMONU) [East 0.5 km],0,0
19351014072710,1935.10.14,7:27:10,39.2,40.6,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,DOGANKAYA-ADAKLI (BINGOL) [South East 0.8 km],0,0
19350305161000,1935.03.05,16:10:00,41.5,34.5,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,SARIYAR-BOYABAT (SINOP) [North East 1.1 km],0,0
19350104151857,1935.01.04,15:18:57,40.5,27.5,5,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AVSA-MARMARA (BALIKESIR) [South 1.2 km],0,0
19330712123459,1933.07.12,12:35:00,41.22,34.02,50,4.8,4.7,4.6,4.8,4.6,4.7,Ke,TEKKEKOY- (KASTAMONU) [West 1.9 km],0,0
19330102075657,1933.01.02,7:56:58,38.01,38.24,50,4.8,4.7,4.6,4.8,4.6,4.7,Ke,CELIKHAN (ADIYAMAN) [South 2.6 km],0,0
19320703025103,1932.07.03,2:51:03,35,27.5,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19320629162010,1932.06.29,16:20:10,35.5,27.4,15,4.8,4.7,4.6,4.8,4.6,4.7,Ke,AKDENIZ,0,0
19310426062455,1931.04.26,6:24:55,38.5,26.2,10,4.8,4.7,4.6,4.8,4.6,4.7,Ke,SAKIZ ADASI (EGE DENIZI),0,0
19300509014300,1930.05.09,1:43:00,38,44.5,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,KIZILCA-BASKALE (VAN) [South East 20.7 km],0,0
19290408011214,1929.04.08,1:12:14,41.2,32.2,30,4.8,4.7,4.6,4.8,4.6,4.7,Ke,YESILKOY-YENICE (KARAB�K) [South West 0.9 km],0,0
19290405174634,1929.04.05,17:46:34,41.3,43.1,31,4.8,4.7,4.6,4.8,4.6,4.7,Ke,SABAHOLDU-CILDIR (ARDAHAN) [South West 1.7 km],0,0
19280509200130,1928.05.09,20:01:30,41.9,43.1,28,4.8,4.7,4.6,4.8,4.6,4.7,Ke,TURKGOZU-POSOF (ARDAHAN) [North East 42.4 km],0,0
